county;year;crmrte;prbarr;prbconv;prbpris;avgsen;polpc;density;taxpc;west;central;urban;pctmin80;wcon;wtuc;wtrd;wfir;wser;wmfg;wfed;wsta;wloc;mix;pctymle;d82;d83;d84;d85;d86;d87;lcrmrte;lprbarr;lprbconv;lprbpris;lavgsen;lpolpc;ldensity;ltaxpc;lwcon;lwtuc;lwtrd;lwfir;lwser;lwmfg;lwfed;lwsta;lwloc;lmix;lpctymle;lpctmin;clcrmrte;clprbarr;clprbcon;clprbpri;clavgsen;clpolpc;cltaxpc;clmix
147;84;0,050871;0,200426;0,474522;0,469799;6,72;0,002078;1,444444;27,662106;0;0;0;35,641102;246,491379;326,086945;185,480957;301,983185;248,779755;322,269989;503,75;395,290009;278,059998;0,078229;0,11826;0;0;1;0;0;0;-2,978456;-1,60731;-0,745447;-0,75545;1,905088;-6,176277;0,367725;3,320063;5,507327;5,787164;5,222952;5,710371;5,516568;5,77539;6,22208;5,97962;5,627837;-2,548115;-2,134869;3,573499;-0,00076;-0,029308;-0,025997;0,122153;-0,181826;0,078991;0,079517;0,030996
147;85;0,05257;0,191107;0,423693;0,508816;5,9;0,002187;1,459665;32,279961;0;0;0;35,641102;264,924438;353,003174;199,187408;312,317261;255,256058;345,290009;522,719971;424,299988;301,369995;0,079243;0,116768;0;0;0;1;0;0;-2,945608;-1,654922;-0,858746;-0,675669;1,774952;-6,125092;0,378207;3,474447;5,579445;5,866477;5,294246;5,74402;5,542267;5,844385;6,259046;6,050441;5,708339;-2,535239;-2,147568;3,573499;0,032849;-0,047612;-0,113299;0,079781;-0,130136;0,051185;0,154383;0,012877
147;86;0,049062;0,228821;0,448372;0,539419;7,76;0,002245;1,482496;34,519981;0;0;0;35,641102;281,902435;374,521881;201,362747;349,775055;245,74971;366,820007;509,559998;456,549988;307;0,082488;0,115454;0;0;0;0;1;0;-3,014666;-1,474815;-0,802132;-0,617263;2,048982;-6,098921;0,393727;3,541538;5,641561;5,92565;5,305108;5,85729;5,504313;5,904871;6,233548;6,123698;5,726848;-2,495097;-2,158885;3,573499;-0,069059;0,180107;0,056614;0,058406;0,27403;0,026171;0,067092;0,040142
147;87;0,055169;0,221542;0,426778;0,443137;7,73;0,002189;1,515982;36,186211;0;0;0;35,641102;295,18219;379,896179;205,482666;377,697845;274,676544;390,01001;543,210022;464,630005;330,779999;0,093452;0,114217;0;0;0;0;0;1;-2,897361;-1,507143;-0,851491;-0,813876;2,045109;-6,124429;0,416063;3,588678;5,687593;5,939898;5,325362;5,934094;5,615594;5,966172;6,297496;6,141242;5,801454;-2,370305;-2,169659;3,573499;0,117305;-0,032328;-0,049359;-0,196614;-0,003874;-0,025508;0,04714;0,124792
149;81;0,020953;0,058823;14,3333;0,534884;19,129999;0,007395;0,571429;16,09222;1;0;0;10,0046;199,800201;274,725281;137,036362;195,567139;145,91864;202,899994;376,679993;226,139999;215,850006;0,0625;0,069557;0;0;0;0;0;0;-3,865464;-2,833214;2,662585;-0,625705;2,951258;-4,90692;-0,559616;2,778336;5,297318;5,615772;4,920246;5,275904;4,983049;5,312713;5,931396;5,421154;5,374584;-2,772589;-2,66561;2,303045;;;;;;;;
149;82;0,018509;0,178862;0,681818;0,6;11,34;0,001655;0,592437;17,503801;1;0;0;10,0046;186,706497;334,448151;145,687653;204,91803;157,980957;211,75;372,690002;239,949997;237,660004;0,098214;0,068445;1;0;0;0;0;0;-3,989509;-1,721141;-0,382993;-0,510826;2,428336;-6,403797;-0,523511;2,862418;5,229538;5,812482;4,981465;5,32261;5,062475;5,355406;5,920747;5,480431;5,470841;-2,320604;-2,681731;2,303045;-0,124045;1,112073;-3,045578;0,11488;-0,522921;-1,496877;0,084082;0,451985
149;83;0,01601;0,32093;0,826087;0,245614;8,48;0,001638;0,592437;19,20561;1;0;0;10,0046;176,429077;341,880341;145,758881;230,111771;165,487335;236,720001;381,690002;243,710007;236,130005;0,187845;0,067168;0;1;0;0;0;0;-4,134535;-1,136532;-0,191055;-1,403994;2,13771;-6,414127;-0,523511;2,955202;5,172919;5,834461;4,981954;5,438565;5,108895;5,466878;5,944609;5,495979;5,464383;-1,672137;-2,700552;2,303045;-0,145026;0,584609;0,191937;-0,893169;-0,290626;-0,01033;0,092784;0,648467
149;84;0,013714;0,184211;1,14286;0,5;6,26;0,001155;0,605042;24,411243;1;0;0;10,0046;193,691208;368,248779;175,66568;267,094025;177,277634;240,5;396,350006;263,339996;248,050003;0,032609;0,066306;0;0;1;0;0;0;-4,289374;-1,691673;0,133534;-0,693147;1,83418;-6,763811;-0,502457;3,195044;5,266265;5,908759;5,168582;5,587601;5,177717;5,48272;5,982298;5,573446;5,51363;-3,423176;-2,713475;2,303045;-0,154839;-0,555141;0,324589;0,710847;-0,30353;-0,349684;0,239841;-1,75104
149;85;0,013612;0,248555;0,651163;0,392857;12,18;0,001574;0,605042;26,60532;1;0;0;10,0046;222,504761;368,248779;171,455048;266,565125;186,912292;261,070007;404,809998;285,309998;268,829987;0,048485;0,065169;0;0;0;1;0;0;-4,296774;-1,392091;-0,428995;-0,93431;2,499795;-6,454332;-0,502457;3,281111;5,404949;5,908759;5,144321;5,585618;5,230639;5,564789;6,003418;5,653576;5,594079;-3,026504;-2,730767;2,303045;-0,0074;0,299582;-0,562529;-0,241162;0,665615;0,309479;0,086067;0,396672
149;86;0,011746;0,242604;1,65854;0,176471;12,84;0,001321;0,609244;27,610992;1;0;0;10,0046;208,333328;375,234528;182,543732;303,643738;204,269409;261,970001;404,73999;323,309998;282,209991;0,190141;0,063544;0;0;0;0;1;0;-4,444251;-1,416325;0,505938;-1,734599;2,552565;-6,629714;-0,495537;3,318214;5,339139;5,927551;5,20699;5,715855;5,31944;5,56823;6,003245;5,778612;5,642652;-1,65999;-2,75603;2,303045;-0,147477;-0,024234;0,934933;-0,800289;0,05277;-0,175383;0,037103;1,366514
149;87;0,016499;0,271967;1,01538;0,227273;14,62;0,001519;0,609244;29,034021;1;0;0;10,0046;223,613602;437,062927;188,76828;353,218201;210,441483;289,429993;421,339996;342,920013;301,230011;0,116822;0,062158;0;0;0;0;0;1;-4,104474;-1,302075;0,015263;-1,481603;2,68239;-6,489894;-0,495537;3,368468;5,40992;6,080077;5,24052;5,867086;5,349207;5,667913;6,04344;5,837497;5,707874;-2,1471;-2,77808;2,303045;0,339777;0,11425;-0,490675;0,252995;0,129825;0,139821;0,050254;-0,48711
151;81;0,024184;0,260579;0,495726;0,403448;14,13;0,000991;1,173638;14,302565;0;1;0;6,97606;236,232101;304,271729;169,785172;241,327301;208,128876;228,119995;382,320007;212,470001;212,190002;0,113591;0,084023;0;0;0;0;0;0;-3,722085;-1,344849;-0,701732;-0,907708;2,6483;-6,916756;0,160108;2,660439;5,464815;5,717921;5,134534;5,486154;5,338158;5,429872;5,946258;5,358801;5,357482;-2,175149;-2,476668;1,942484;;;;;;;;
151;82;0,024805;0,261915;0,35082;0,331776;7,53;0,000841;1,186312;14,766344;0;1;0;6,97606;260,416656;321,153839;178,600128;251,989395;222,12619;226,809998;390,570007;216,440002;225,110001;0,107466;0,083693;1;0;0;0;0;0;-3,696706;-1,339735;-1,047482;-1,103295;2,018895;-7,080455;0,170849;2,692351;5,562283;5,77192;5,185149;5,529387;5,403245;5,424113;5,967607;5,377314;5,416589;-2,230585;-2,480597;1,942484;0,025379;0,005114;-0,34575;-0,195588;-0,629405;-0,1637;0,031912;-0,055436
151;83;0,02086;0,250632;0,491935;0,479508;7,67;0,001096;1,200253;16,217907;0;1;0;6,97606;262,622833;349,156952;179,927002;254,47142;234,084;246,619995;417,609985;219,839996;230,550003;0,095185;0,083321;0;1;0;0;0;0;-3,869927;-1,38377;-0,709409;-0,734995;2,037317;-6,815878;0,182533;2,786116;5,570719;5,855522;5,192551;5,539188;5,45568;5,507849;6,034548;5,3929;5,440468;-2,351929;-2,485054;1,942484;-0,173221;-0,044034;0,338073;0,368301;0,018421;0,264577;0,093765;-0,121344
151;84;0,021588;0,237518;0,387755;0,421053;6,47;0,001172;1,219265;18,743862;0;1;0;6,97606;284,900299;337,381927;194,122665;276,283264;244,325348;256,700012;425,559998;235,800003;238,410004;0,091534;0,082984;0;0;1;0;0;0;-3,835613;-1,437512;-0,947382;-0,864997;1,867176;-6,749035;0,198248;2,930866;5,652139;5,821216;5,26849;5,621427;5,498501;5,547908;6,053406;5,462984;5,473992;-2,391041;-2,489113;1,942484;0,034314;-0,053742;-0,237973;-0,130002;-0,170141;0,066844;0,14475;-0,039112
151;85;0,025531;0,250408;0,491028;0,481728;6,78;0,001272;1,234474;21,099356;0;1;0;6,97606;308,144043;372,760803;200,062943;298,177429;251,726959;271,329987;451,230011;254,389999;274,51001;0,110204;0,082165;0;0;0;1;0;0;-3,66787;-1,384664;-0,711254;-0,730376;1,913977;-6,666874;0,210645;3,049242;5,730567;5,920937;5,298632;5,697689;5,528345;5,603336;6,111977;5,538868;5,614988;-2,205421;-2,499025;1,942484;0,167743;0,052848;0,236127;0,134621;0,046801;0,082161;0,118376;0,185619
151;86;0,027907;0,224068;0,406919;0,396761;9,11;0,001267;1,254753;23,417963;0;1;0;6,97606;318,573242;405,967285;211,800522;317,863953;265,063538;284,589996;454,769989;284,799988;279,769989;0,114815;0,079855;0;0;0;0;1;0;-3,578885;-1,495806;-0,899141;-0,924421;2,209373;-6,671032;0,226939;3,153503;5,763853;6,006273;5,355645;5,761623;5,579969;5,65105;6,119792;5,651787;5,633968;-2,164435;-2,527546;1,942484;0,088985;-0,111142;-0,187887;-0,194046;0,295396;-0,004158;0,104261;0,040987
151;87;0,026456;0,299198;0,360153;0,340426;12,57;0,001324;1,273764;25,692865;0;1;0;6,97606;340,479187;415,131683;218,719757;322,414978;278,112427;294,369995;474,26001;298,660004;294,720001;0,073421;0,077633;0;0;0;0;0;1;-3,632284;-1,20665;-1,021226;-1,077558;2,531313;-6,626871;0,241976;3,246213;5,830354;6,028596;5,387791;5,775839;5,628026;5,684837;6,161756;5,699306;5,686026;-2,611547;-2,555769;1,942484;-0,053399;0,289156;-0,122085;-0,153136;0,32194;0,044161;0,09271;-0,447113
153;81;0,037281;0,276843;0,561845;0,436567;11,31;0,001277;0,953878;23,013334;0;1;0;28,5284;190,760986;282,696014;155,96669;207,248886;175,48439;245,889999;377,690002;245,729996;213,789993;0,102367;0,085188;0;0;0;0;0;0;-3,289279;-1,284305;-0,576529;-0,828813;2,425687;-6,663563;-0,047219;3,136074;5,251021;5,644372;5,049643;5,33392;5,16755;5,504884;5,934074;5,504233;5,364994;-2,279189;-2,462897;3,3509;;;;;;;;
153;82;0,031383;0,410361;0,498339;0,443333;8,73;0,001262;0,943396;23,126215;0;1;0;28,5284;216,845474;289,039612;160,065857;214,270416;22,641083;236,649994;385,950012;261,76001;233,240005;0,105501;0,08335;1;0;0;0;0;0;-3,461489;-0,890718;-0,696475;-0,813434;2,166765;-6,674923;-0,058269;3,140967;5,379185;5,666564;5,075585;5,367239;3,119766;5,466582;5,955708;5,567428;5,452068;-2,249034;-2,484705;3,3509;-0,17221;0,393587;-0,119945;0,015379;-0,258922;-0,01136;0,004893;0,030155
153;83;0,031588;0,350536;0,437859;0,471616;11,56;0,00127;0,947589;23,08889;0;1;0;28,5284;200;298,210724;166,623016;236,940704;203,171738;289,380005;406,589996;264,869995;228,210007;0,099484;0,081514;0;1;0;0;0;0;-3,454975;-1,048292;-0,825858;-0,75159;2,447551;-6,668502;-0,053834;3,139352;5,298317;5,6978;5,115734;5,46781;5,314052;5,667741;6,007805;5,579239;5,430266;-2,307757;-2,506976;3,3509;0,006514;-0,157574;-0,129384;0,061844;0,280786;0,006421;-0,001615;-0,058723
153;84;0,030116;0,336462;0,656652;0,496732;8,29;0,001413;0,953878;29,828594;0;1;0;28,5284;202,702698;306,363495;174,22522;254,993622;207,975159;291,320007;424,410004;281,140015;245,350006;0,12055;0,07966;0;0;1;0;0;0;-3,502702;-1,08927;-0,420601;-0,699705;2,11505;-6,561771;-0,047219;3,395468;5,31174;5,724772;5,160349;5,541238;5,337419;5,674422;6,0507;5,638853;5,502686;-2,115689;-2,529986;3,3509;-0,047727;-0,040978;0,405257;0,051886;-0,332501;0,106731;0,256116;0,192068
153;85;0,028295;0,319907;0,670702;0,436823;9,39;0,001359;0,968553;27,726561;0;1;0;28,5284;221,19899;330,851959;179,344543;252,775574;224,624664;303,359985;449,779999;310,299988;268,140015;0,15165;0,077984;0;0;0;1;0;0;-3,565081;-1,139725;-0,39943;-0,828227;2,239645;-6,601124;-0,031952;3,322391;5,399063;5,801671;5,189309;5,532502;5,414431;5,71492;6,108758;5,73754;5,591509;-1,886178;-2,551254;3,3509;-0,062379;-0,050455;0,021171;-0,128523;0,124595;-0,039352;-0,073077;0,229511
153;86;0,026652;0,329268;0,730864;0,435811;11,36;0,001408;0,968553;29,309362;0;1;0;28,5284;236,900787;306,806671;188,584824;256,71051;232,210541;308,540009;443,600006;336,519989;288,570007;0,117166;0,076854;0;0;0;0;1;0;-3,624884;-1,110883;-0,313528;-0,830547;2,430098;-6,565266;-0,031952;3,377907;5,467641;5,726218;5,239548;5,547949;5,447644;5,731852;6,094923;5,818657;5,664937;-2,144162;-2,565843;3,3509;-0,059803;0,028842;0,085902;-0,002319;0,190453;0,035858;0,055516;-0,257984
153;87;0,031756;0,345368;0,52071;0,458333;11,33;0,001384;0,962264;37,228329;0;1;0;28,5284;262,664154;294,665009;192,899414;267,379669;237,159012;301,290009;467,079987;350,23999;302,25;0,163233;0,075709;0;0;0;0;0;1;-3,449664;-1,063145;-0,652562;-0,780159;2,427454;-6,582438;-0,038466;3,61707;5,570876;5,685839;5,262169;5,58867;5,468731;5,708073;6,146501;5,858619;5,711255;-1,812577;-2,580862;3,3509;0,17522;0,047738;-0,339034;0,050387;-0,002644;-0,017172;0,239163;0,331585
155;81;0,044162;0,275405;0,55102;0,414815;9,14;0,001271;1,083246;31,99544;0;0;0;61,449699;195,3125;323,290222;173,073151;233,374344;192,180847;196,580002;370,200012;270,959991;207,25;0,116186;0,091518;0;0;0;0;0;0;-3,1199;-1,289513;-0,595984;-0,879923;2,21266;-6,668077;0,079962;3,465593;5,274601;5,778551;5,153714;5,452644;5,258437;5,281069;5,914043;5,601971;5,333926;-2,152565;-2,391223;4,118219;;;;;;;;
155;82;0,035859;0,304955;0,645422;0,458971;7,57;0,001315;1,092729;37,673416;0;0;0;61,449699;197,847427;328,550751;181,808868;254,524887;213,81662;209,279999;373,040009;285,980011;228,330002;0,098647;0,089692;1;0;0;0;0;0;-3,328169;-1,187591;-0,437851;-0,778768;2,024193;-6,63363;0,088678;3,628955;5,287496;5,794691;5,202956;5,539399;5,365119;5,343673;5,921686;5,655922;5,430792;-2,316211;-2,411375;4,118219;-0,208269;0,101922;0,158133;0,101154;-0,188467;0,034447;0,163361;-0,163646
155;83;0,028319;0,349571;0,696762;0,426761;6,62;0,001389;1,102213;23,480974;0;0;0;61,449699;201,290924;352,246765;178,262741;280,265106;219,744751;233,380005;398,299988;290,940002;236,029999;0,118189;0,087887;0;1;0;0;0;0;-3,564219;-1,051049;-0,361311;-0,851531;1,890095;-6,578999;0,09732;3,15619;5,304751;5,864332;5,183259;5,635736;5,392467;5,452668;5,987206;5,673117;5,463959;-2,135472;-2,4317;4,118219;-0,23605;0,136542;0,07654;-0,072763;-0,134098;0,054631;-0,472764;0,180739
155;84;0,028457;0,390252;0,562445;0,430124;7,02;0,001484;1,111696;23,260635;0;0;0;61,449699;212,710541;367,507294;180,256821;297,891846;233,415833;239,860001;420,320007;307,559998;253,960007;0,105918;0,086124;0;0;1;0;0;0;-3,559372;-0,940963;-0,575462;-0,843682;1,948763;-6,513054;0,105887;3,146762;5,359932;5,906743;5,194383;5,696731;5,452822;5,480055;6,041017;5,72867;5,537177;-2,245092;-2,451971;4,118219;0,004847;0,110086;-0,214151;0,007849;0,058668;0,065944;-0,009428;-0,10962
155;85;0,031181;0,413175;0,548126;0,403485;6,7;0,001477;1,118019;32,553852;0;0;0;61,449699;219,575195;371,068451;186,399063;310,058075;243,412506;246,619995;421,089996;331,190002;282,829987;0,11661;0,084478;0;0;0;1;0;0;-3,467953;-0,883884;-0,60125;-0,907616;1,902107;-6,517952;0,111558;3,482896;5,391695;5,916387;5,22789;5,73676;5,494758;5,507849;6,042847;5,802692;5,644846;-2,148919;-2,471263;4,118219;0,091419;0,057079;-0,025788;-0,063934;-0,046656;-0,004898;0,336133;0,096173
155;86;0,03167;0,444378;0,528112;0,352345;6,62;0,001451;1,118019;37,427261;0;0;0;61,449699;243,10083;399,024597;193,303101;323,108063;250,255814;262,600006;424,920013;357,959991;295,630005;0,113983;0,08314;0;0;0;0;1;0;-3,452382;-0,81108;-0,638447;-1,043144;1,890095;-6,535723;0,111558;3,622399;5,493476;5,989023;5,264259;5,777987;5,522484;5,570632;6,051901;5,880421;5,689109;-2,171708;-2,487227;4,118219;0,01557;0,072804;-0,037197;-0,135529;-0,012012;-0,017771;0,139504;-0,022789
155;87;0,031228;0,4082;0,559823;0,386544;8,71;0,001459;1,12961;31,374456;0;0;0;61,449699;253,244705;407,092896;200,221344;337,909546;262,984863;278,820007;441,48999;381,459991;304,730011;0,12517;0,081836;0;0;0;0;0;1;-3,466443;-0,895998;-0,580135;-0,95051;2,164472;-6,529833;0,121872;3,445994;5,534356;6,009041;5,299424;5,822778;5,572096;5,630567;6,090155;5,944006;5,719426;-2,078086;-2,503042;4,118219;-0,014061;-0,084918;0,058312;0,092635;0,274377;0,00589;-0,176405;0,093622
157;81;0,036025;0,26057;0,389937;0,506452;10,75;0,001866;1,481547;24,171608;0;1;0;21,6036;225,935272;327,820923;157,995163;225,563904;181,922104;286,350006;384,299988;230,240005;227,850006;0,09394;0,0839;0;0;0;0;0;0;-3,323539;-1,344884;-0,94177;-0,680326;2,374906;-6,284167;0,393086;3,185179;5,420249;5,792468;5,062564;5,418603;5,203578;5,657215;5,951424;5,439122;5,428688;-2,365094;-2,478131;3,07286;;;;;;;;
157;82;0,031602;0,352789;0,420942;0,527363;7,34;0,001821;1,485062;25,469492;0;1;0;21,6036;133,822357;345,584656;172,015259;246,944061;192,526474;302,529999;395,26001;548;239,25;0,100854;0,083116;1;0;0;0;0;0;-3,454535;-1,041885;-0,86526;-0,639866;1,993339;-6,308276;0,395456;3,237481;4,896513;5,845238;5,147583;5,509162;5,260234;5,712181;5,979544;6,306275;5,477509;-2,294081;-2,487513;3,07286;-0,130996;0,302999;0,07651;0,04046;-0,381567;-0,024109;0,052303;0,071013
157;83;0,031426;0,282721;0,544863;0,513126;6,51;0,001814;1,492091;26,842175;0;1;0;21,6036;65,621582;339,820831;175,178192;260,648438;200,246017;333,23999;408,410004;257,190002;250,979996;0,100324;0,082282;0;1;0;0;0;0;-3,460126;-1,263295;-0,607221;-0,667234;1,87334;-6,312265;0,400179;3,289974;4,183905;5,828419;5,165804;5,563172;5,299547;5,808863;6,012271;5,549815;5,525373;-2,299354;-2,497607;3,07286;-0,005591;-0,22141;0,258039;-0,027368;-0,119999;-0,003989;0,052493;-0,005273
157;84;0,02665;0,315401;0,537827;0,478261;5,97;0,001896;1,497364;28,497231;0;1;0;21,6036;238,981201;350,865479;177,729004;277,59198;213,367325;340,290009;416,929993;270,820007;264,179993;0,098665;0,081492;0;0;1;0;0;0;-3,62497;-1,153911;-0,620218;-0,737599;1,786747;-6,267941;0,403706;3,349807;5,476385;5,860403;5,18026;5,626153;5,363015;5,829798;6,032918;5,601454;5,576631;-2,316021;-2,507253;3,07286;-0,164844;0,109384;-0,012997;-0,070365;-0,086593;0,044324;0,059833;-0,016667
157;85;0,02746;0,307824;0,670833;0,501035;6,84;0,001949;1,502636;31,300507;0;1;0;21,6036;261,022705;368,603638;185,740707;286,346466;216,491745;348,450012;439,070007;272,410004;294,850006;0,102262;0,080526;0;0;0;1;0;0;-3,595021;-1,178227;-0,399235;-0,691079;1,922788;-6,24051;0,407221;3,443634;5,564608;5,909722;5,224352;5,657203;5,377553;5,853495;6,084659;5,607308;5,686467;-2,280217;-2,51918;3,07286;0,029949;-0,024317;0,220983;0,046519;0,136041;0,02743;0,093827;0,035804
157;86;0,025691;0,296077;0,613251;0,459799;6,04;0,001957;1,502636;33,326733;0;1;0;21,6036;277,495972;390,543274;188,953491;301,52774;232,255661;377,890015;447,149994;306,700012;297,660004;0,126992;0,07912;0;0;0;0;1;0;-3,661595;-1,217136;-0,488981;-0,776966;1,798404;-6,236169;0,407221;3,50636;5,625806;5,967539;5,241501;5,708862;5,447839;5,934603;6,102894;5,72587;5,695952;-2,063629;-2,536787;3,07286;-0,066574;-0,038908;-0,089746;-0,085886;-0,124384;0,004342;0,062726;0,216588
157;87;0,030591;0,278287;0,443681;0,377709;7,48;0,001918;1,509666;39,169651;0;1;0;21,6036;317,534515;409,77713;192,41806;302,61618;245,793808;418,480011;478,480011;342,130005;318,070007;0,124678;0,077713;0;0;0;0;0;1;-3,487056;-1,279102;-0,812649;-0,973631;2,012233;-6,256592;0,411888;3,667902;5,760587;6,015614;5,25967;5,712465;5,504493;6,036629;6,170614;5,835191;5,762271;-2,082024;-2,554736;3,07286;0,174539;-0,061967;-0,323668;-0,196665;0,213829;-0,020423;0,161542;-0,018395
159;81;0,035173;0,280326;0,359526;0,547904;8,39;0,001677;1,932563;15,758458;0;1;0;16,991301;252,251282;323,179321;188,616119;223,214279;209,546219;265,519989;388,309998;253,210007;210,839996;0,140399;0,085835;0;0;0;0;0;0;-3,347476;-1,271802;-1,022969;-0,601655;2,127041;-6,39079;0,658847;2,757377;5,530426;5,778207;5,239714;5,408132;5,344944;5,58169;5,961804;5,534219;5,351099;-1,963266;-2,455324;2,832701;;;;;;;;
159;82;0,029224;0,34219;0,374607;0,537815;7,28;0,001668;1,94605;16,388645;0;1;0;16,991301;271,919739;357,069977;217,310349;237,334747;125,847649;282,450012;420,149994;270,540009;253,320007;0,097321;0,084448;1;0;0;0;0;0;-3,532751;-1,072389;-0,981878;-0,620241;1,985131;-6,395848;0,665802;2,796589;5,605507;5,877932;5,381327;5,469471;4,835072;5,643502;6,040612;5,60042;5,534654;-2,329743;-2,471616;2,832701;-0,185275;0,199413;0,041091;-0,018586;-0,14191;-0,005058;0,039212;-0,366478
159;83;0,028777;0,263082;0,429355;0,527157;8,26;0,001672;1,953757;16,470476;0;1;0;16,991301;271,807434;375,359924;214,473648;256,695465;229,211197;309,089996;446,540009;269,779999;258,980011;0,061686;0,083082;0;1;0;0;0;0;-3,548175;-1,335289;-0,845471;-0,640257;2,111425;-6,393735;0,669754;2,801569;5,605094;5,927886;5,368187;5,54789;5,434644;5,733633;6,101529;5,597607;5,556751;-2,785701;-2,487931;2,832701;-0,015424;-0,2629;0,136407;-0,020016;0,126294;0,002113;0,004981;-0,455958
159;84;0,028794;0,251169;0,362464;0,561265;7,27;0,001513;1,957611;19,273172;0;1;0;16,991301;287,371979;413,022339;229,166885;272,939423;237,104752;325,670013;482,869995;290,51001;269,950012;0,084699;0,081743;0;0;1;0;0;0;-3,547578;-1,381629;-1,01483;-0,577562;1,983756;-6,493813;0,671725;2,958714;5,660778;6,023502;5,434451;5,60925;5,468502;5,785885;6,179748;5,671638;5,598237;-2,468646;-2,504176;2,832701;0,000597;-0,04634;-0,169359;0,062695;-0,127668;-0,100078;0,157145;0,317055
159;85;0,031777;0,230261;0,548644;0,465116;8,55;0,001856;1,996146;21,349243;0;1;0;16,991301;295,654938;426,92688;237,918976;286,902283;237,567169;329,279999;486,700012;306,070007;304,540009;0,072047;0,080325;0;0;0;1;0;0;-3,449013;-1,468542;-0,600305;-0,765468;2,145931;-6,289601;0,691219;3,061016;5,689193;6,056613;5,47193;5,659142;5,47045;5,796908;6,187648;5,723814;5,718802;-2,630433;-2,521677;2,832701;0,098565;-0,086913;0,414525;-0,187906;0,162175;0,204212;0,102302;-0,161787
159;86;0,030871;0,233853;0,560317;0,498584;8,32;0,001742;2,013488;23,424082;0;1;0;16,991301;312,294556;448,000641;242,695999;310,376648;247,715424;355,220001;488,829987;323,359985;317,450012;0,067353;0,078678;0;0;0;0;1;0;-3,477935;-1,453063;-0,579253;-0,695983;2,118662;-6,352836;0,699868;3,153765;5,743947;6,104795;5,49181;5,737787;5,51228;5,872737;6,192015;5,778766;5,76032;-2,697802;-2,542396;2,832701;-0,028922;0,015479;0,021053;0,069485;-0,027269;-0,063235;0,092748;-0,067368
159;87;0,036233;0,24359;0,49294;0,476563;8,64;0,001586;2,019268;27,764894;0;1;0;16,991301;334,103485;475,322815;260,270966;329,546448;265,431458;374,410004;491,160004;346,809998;351,73999;0,091468;0,077052;0;0;0;0;0;1;-3,317785;-1,412269;-0,707368;-0,741155;2,156403;-6,44642;0,702735;3,323772;5,811451;6,163994;5,561723;5,797717;5,581357;5,925352;6,19677;5,848777;5,862892;-2,391771;-2,563272;2,832701;0,16015;0,040794;-0,128115;-0,045172;0,03774;-0,093584;0,170008;0,306031
161;81;0,022274;0,350703;0,400943;0,482353;10,2;0,001382;0,963028;18,159927;1;0;0;13,0366;193,742828;347,376617;163,019455;244,631699;191,750275;237,729996;372,570007;181,179993;216,580002;0,068966;0,079452;0;0;0;0;0;0;-3,804326;-1,047816;-0,913936;-0,729079;2,322388;-6,584383;-0,037673;2,899217;5,266531;5,85041;5,09387;5,499754;5,256194;5,471136;5,920425;5,199491;5,37796;-2,674149;-2,532608;2,567761;;;;;;;;
161;82;0,020729;0,301406;0,419825;0,631944;9,46;0,001348;0,980634;19,070242;1;0;0;13,0366;195,215149;375,234528;168,728119;241,576599;204,443085;242,399994;382,040009;209,520004;233,009995;0,041171;0,078704;1;0;0;0;0;0;-3,876202;-1,199297;-0,867917;-0,458954;2,247072;-6,60917;-0,019556;2,948129;5,274102;5,927551;5,128289;5,487186;5,32029;5,490589;5,945525;5,344819;5,451081;-3,190019;-2,542062;2,567761;-0,071876;-0,151482;0,046019;0,270125;-0,075315;-0,024788;0,048912;-0,51587
161;83;0,019642;0,298039;0,536184;0,607362;7,26;0,001348;0,978873;21,194073;1;0;0;13,0366;207,900208;388,053833;177,876221;252,157013;216,088257;269,980011;394,279999;217,789993;225,559998;0,053719;0,078027;0;1;0;0;0;0;-3,930095;-1,210531;-0,623278;-0,49863;1,98238;-6,609156;-0,021353;3,053722;5,337058;5,961144;5,181088;5,530052;5,375687;5,598348;5,977061;5,383531;5,418586;-2,923988;-2,550703;2,567761;-0,053893;-0,011234;0,24464;-0,039676;-0,264693;0,000015;0,105592;0,266031
161;84;0,017123;0,391257;0,592179;0,433962;7,5;0,001366;0,994718;24,242186;1;0;0;13,0366;2088,468018;391,323792;187,695389;264,383728;216,838974;283,450012;411,179993;227,940002;255,050003;0,060255;0,077306;0;0;1;0;0;0;-4,067356;-0,938391;-0,523946;-0,834798;2,014903;-6,595817;-0,005296;3,188094;7,644186;5,969535;5,23482;5,577402;5,379155;5,647036;6,019031;5,429082;5,54146;-2,809171;-2,559978;2,567761;-0,137261;0,27214;0,099331;-0,336168;0,032523;0,013339;0,134373;0,114817
161;85;0,019835;0,331541;0,57027;0,454976;6,08;0,001262;1,003521;27,422537;1;0;0;13,0366;237,906418;364,20578;191,60025;260,704193;218,555237;290,25;434,109985;244,869995;272,769989;0,090909;0,07643;0;0;0;1;0;0;-3,920287;-1,104004;-0,561645;-0,787511;1,805005;-6,675113;0,003515;3,311365;5,471878;5,897719;5,255411;5,563386;5,387039;5,670743;6,073298;5,500728;5,608629;-2,397895;-2,57138;2,567761;0,147069;-0,165613;-0,037699;0,047288;-0,209898;-0,079296;0,123271;0,411276
